Position,Track Name,Artist,Streams,Week
148,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,1746599,34
149,Stir Fry,Migos,1746477,34
150,All The Stars (with SZA),Kendrick Lamar,1737974,34
151,Believer,Imagine Dragons,1732212,34
152,Bank Account,21 Savage,1718944,34
153,idontwannabeyouanymore,Billie Eilish,1710690,34
154,Bounce Out With That,YBN Nahmir,1709426,34
155,Ned Flanders (feat. A$AP Ferg),MadeinTYO,1707002,34
156,Paranoid,Post Malone,1698411,34
157,Creeping (feat. Rich the Kid),Lil Skies,1697716,34
158,TATI,6ix9ine,1691445,34
159,Betrayed,Lil Xan,1689915,34
160,Rich & Sad,Post Malone,1680957,34
161,NUMB,XXXTENTACION,1665527,34
162,Side Effects (feat. Emily Warren),The Chainsmokers,1660170,34
163,Beautiful Crazy,Luke Combs,1645428,34
164,Black & White,Juice WRLD,1645288,34
165,Freaky Friday (feat. Chris Brown),Lil Dicky,1640668,34
166,Leave Me Alone,Flipp Dinero,1638689,34
167,Bodak Yellow,Cardi B,1619429,34
168,ocean eyes,Billie Eilish,1618862,34
169,Connection,OneRepublic,1617090,34
170,Album of the Year - Freestyle,J. Cole,1611641,34
171,Speechless,Dan + Shay,1595532,34
172,Born To Be Yours,Kygo,1590270,34
173,1-800-273-8255,Logic,1589555,34
174,Magic In The Hamptons (feat. Lil Yachty),Social House,1588247,34
175,Africa,TOTO,1586537,34
176,FRIENDS,Marshmello,1581113,34
177,You Make It Easy,Jason Aldean,1568120,34
178,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1561481,34
179,LOVE. FEAT. ZACARI.,Kendrick Lamar,1551671,34
180,Plain Jane,A$AP Ferg,1550437,34
181,2002,Anne-Marie,1549181,34
182,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,1547704,34
183,Fr Fr (feat. Lil Skies),Wiz Khalifa,1538286,34
184,Shape of You,Ed Sheeran,1533596,34
185,Blue Tacoma,Russell Dickerson,1533397,34
186,KOD,J. Cole,1527617,34
187,Let You Down,NF,1524891,34
188,LAMB TALK,Quavo,1523847,34
189,Spoil My Night (feat. Swae Lee),Post Malone,1491972,34
190,MotorSport,Migos,1483053,34
191,Perfect,Ed Sheeran,1482209,34
192,Finest Hour (feat. Abir),Cash Cash,1475923,34
193,Best Part (feat. Daniel Caesar),H.E.R.,1469851,34
194,I Don't Wanna Do This Anymore,XXXTENTACION,1467195,34
195,Can’t Take A Joke,Drake,1465654,34
196,No Limit,G-Eazy,1461135,34
197,Missing My Idols,Trippie Redd,1458903,34
198,TOOTIMETOOTIMETOOTIME,The 1975,1453052,34
199,Silence,Marshmello,1435913,34
200,broken,lovelytheband,1432246,34
1,SICKO MODE,Travis Scott,12071818,35
2,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,11286750,35
3,Lucid Dreams,Juice WRLD,10453245,35
4,In My Feelings,Drake,10408120,35
5,Nonstop,Drake,7314039,35
6,SAD!,XXXTENTACION,7300834,35
7,Taste (feat. Offset),Tyga,7220577,35
8,breathin,Ariana Grande,7111923,35
9,God is a woman,Ariana Grande,6914922,35
10,Eastside (with Halsey & Khalid),benny blanco,6680892,35
11,Moonlight,XXXTENTACION,6672734,35
12,Happier,Marshmello,6451291,35
13,I Like It,Cardi B,6305266,35
14,Better Now,Post Malone,6294154,35
15,No Brainer,DJ Khaled,6093774,35
16,Yes Indeed,Lil Baby,6034202,35
17,STARGAZING,Travis Scott,5945967,35
18,Girls Like You (feat. Cardi B),Maroon 5,5527584,35
19,Promises (with Sam Smith),Calvin Harris,4748929,35
20,Wasted (feat. Lil Uzi Vert),Juice WRLD,4579204,35
21,Psycho (feat. Ty Dolla $ign),Post Malone,4553590,35
22,Jocelyn Flores,XXXTENTACION,4546037,35
23,All Girls Are The Same,Juice WRLD,4481204,35
24,Youngblood,5 Seconds of Summer,4433395,35
25,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,4396713,35
26,Nice For What,Drake,4362646,35
27,God's Plan,Drake,4351886,35
28,Lean Wit Me,Juice WRLD,4271589,35
29,Fuck Love (feat. Trippie Redd),XXXTENTACION,4198856,35
30,no tears left to cry,Ariana Grande,4173442,35
31,Be Alright,Dean Lewis,4098294,35
32,Mo Bamba,Sheck Wes,4094722,35
33,Body (feat. brando),Loud Luxury,4073421,35
34,YOSEMITE,Travis Scott,4060977,35
35,Taking A Walk,Trippie Redd,4057914,35
36,changes,XXXTENTACION,3904375,35
37,rockstar (feat. 21 Savage),Post Malone,3829141,35
38,Happy Now,Zedd,3753258,35
39,Beautiful (feat. Camila Cabello),Bazzi,3725792,35
40,Jackie Chan,Tiësto,3692815,35
41,Look Alive (feat. Drake),BlocBoy JB,3658894,35
42,everytime,Ariana Grande,3581116,35
43,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,3566164,35
44,WORKIN ME,Quavo,3377180,35
45,I Fall Apart,Post Malone,3350992,35
46,sweetener,Ariana Grande,3243734,35
47,I'm Upset,Drake,3064948,35
48,SWISH,Tyga,3019495,35
49,Everybody Dies In Their Nightmares,XXXTENTACION,3012953,35
50,Mob Ties,Drake,2810793,35
51,Natural,Imagine Dragons,2803903,35
52,Te Boté - Remix,Nio Garcia,2793766,35
53,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug,2784801,35
54,The Return,Logic,2773320,35
55,High Hopes,Panic! At The Disco,2768786,35
56,Rise,Jonas Blue,2759380,35
57,Love Lies (with Normani),Khalid,2737429,35
58,BUTTERFLY EFFECT,Travis Scott,2726970,35
59,Ric Flair Drip (& Metro Boomin),Offset,2717135,35
60,Ball For Me (feat. Nicki Minaj),Post Malone,2707092,35
61,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,2669885,35
62,In My Mind,Dynoro,2668177,35
63,lovely (with Khalid),Billie Eilish,2628132,35
64,XO Tour Llif3,Lil Uzi Vert,2603529,35
65,Drew Barrymore,Bryce Vine,2596038,35
66,Tie Me Down (with Elley Duhé),Gryffin,2593569,35
67,Plug Walk,Rich The Kid,2578342,35
68,WAKE UP,Travis Scott,2573893,35
69,Vaina Loca,Ozuna,2543550,35
70,CAN'T SAY,Travis Scott,2535922,35
71,CAROUSEL,Travis Scott,2505667,35
72,Barbie Dreams,Nicki Minaj,2475046,35
73,Hope,XXXTENTACION,2467609,35
74,I'm a Mess,Bebe Rexha,2450627,35
75,the remedy for a broken heart (why am I so in love),XXXTENTACION,2439541,35
76,Look At Me!,XXXTENTACION,2395696,35
77,OTW,Khalid,2392018,35
78,IDOL,BTS,2391745,35
79,I Like Me Better,Lauv,2386939,35
80,Don’t Matter To Me (with Michael Jackson),Drake,2383197,35
81,R.E.M,Ariana Grande,2369860,35
82,Nephew (feat. Lil Pump),Smokepurpp,2360839,35
83,Candy Paint,Post Malone,2349162,35
84,Ned Flanders (feat. A$AP Ferg),MadeinTYO,2346747,35
85,Mine,Bazzi,2341819,35
86,Tribe (with J. Cole),Bas,2331390,35
87,Lust,Lil Skies,2327522,35
88,Boo'd Up,Ella Mai,2297024,35
89,Legends,Juice WRLD,2250912,35
90,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,2245608,35
91,JAPAN,Famous Dex,2240590,35
92,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2238212,35
93,NO BYSTANDERS,Travis Scott,2228587,35
94,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,2224254,35
95,Walk It Talk It,Migos,2206724,35
96,STOP TRYING TO BE GOD,Travis Scott,2200883,35
97,Shoota (feat. Lil Uzi Vert),Playboi Carti,2192345,35
98,R.I.P. SCREW,Travis Scott,2189972,35
99,Solo (feat. Demi Lovato),Clean Bandit,2188304,35
100,IDOL,BTS,2186382,35
101,goodnight n go,Ariana Grande,2184780,35
102,Congratulations,Post Malone,2178189,35
103,pete davidson,Ariana Grande,2176063,35
104,All Mine,Kanye West,2104546,35
105,No Rest,Lil Skies,2085079,35
106,Noticed,Lil Mosey,2078699,35
107,Narcos,Migos,2071502,35
108,Shake It Up,Trippie Redd,2067341,35
109,Nowadays (feat. Landon Cube),Lil Skies,2064427,35
110,One Kiss (with Dua Lipa),Calvin Harris,2045376,35
111,goosebumps,Travis Scott,2024740,35
112,Champion (feat. Travis Scott),NAV,2024364,35
113,5% TINT,Travis Scott,2024225,35
114,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,2023392,35
115,Roll In Peace (feat. XXXTENTACION),Kodak Black,2007022,35
116,Life Goes On,Lil Baby,2003573,35
117,HUMBLE.,Kendrick Lamar,2002106,35
118,The Middle,Zedd,1974275,35
119,PICK IT UP (feat. A$AP Rocky),Famous Dex,1929061,35
120,Call Out My Name,The Weeknd,1927419,35
121,Red Roses (feat. Landon Cube),Lil Skies,1926113,35
122,Leave Me Alone,Flipp Dinero,1921153,35
123,Thunderclouds,Sia,1918316,35
124,Nevermind,Dennis Lloyd,1914191,35
125,APESHIT,The Carters,1910122,35
126,Tequila,Dan + Shay,1904949,35
127,you should see me in a crown,Billie Eilish,1849045,35
128,Stay,Post Malone,1836237,35
129,Thunder,Imagine Dragons,1821313,35
130,WHO? WHAT!,Travis Scott,1819284,35
131,Heaven,Kane Brown,1817478,35
132,Bounce Out With That,YBN Nahmir,1816215,35
133,Playinwitme (feat. Kehlani),KYLE,1813666,35
134,HOUSTONFORNICATION,Travis Scott,1811408,35
135,Magic In The Hamptons (feat. Lil Yachty),Social House,1810254,35
136,Havana (feat. Young Thug),Camila Cabello,1809270,35
137,This Is America,Childish Gambino,1805275,35
138,Unica,Ozuna,1804105,35
139,Head On (feat. Kevin Gates),YoungBoy Never Broke Again,1797173,35
140,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,1796260,35
141,NC-17,Travis Scott,1785956,35
142,Young Dumb & Broke,Khalid,1777957,35
143,Simple,Florida Georgia Line,1766118,35
144,Bigger Than You (feat. Drake & Quavo),2 Chainz,1765943,35
145,Location,Khalid,1759946,35
146,Side Effects (feat. Emily Warren),The Chainsmokers,1756222,35
147,Stir Fry,Migos,1753669,35
148,Believer,Imagine Dragons,1736543,35
149,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,1733477,35
150,Betrayed,Lil Xan,1723730,35
151,Bank Account,21 Savage,1721182,35
152,Ocean (feat. Khalid),Martin Garrix,1717044,35
153,All The Stars (with SZA),Kendrick Lamar,1702294,35
154,better off,Ariana Grande,1702121,35
155,Rich & Sad,Post Malone,1697896,35
156,Black & White,Juice WRLD,1688404,35
157,Creeping (feat. Rich the Kid),Lil Skies,1685519,35
158,Dark Knight Dummo,Trippie Redd,1680992,35
159,successful,Ariana Grande,1680606,35
160,NUMB,XXXTENTACION,1674343,35
161,Me Dijeron,Ozuna,1666962,35
162,TATI,6ix9ine,1665939,35
163,Paranoid,Post Malone,1663773,35
164,ASTROTHUNDER,Travis Scott,1660913,35
165,Ibiza,Ozuna,1657019,35
166,Aura,Ozuna,1649369,35
167,idontwannabeyouanymore,Billie Eilish,1629809,35
168,Bodak Yellow,Cardi B,1619564,35
169,Chun-Li,Nicki Minaj,1611402,35
170,get well soon,Ariana Grande,1610018,35
171,1-800-273-8255,Logic,1594107,35
172,Freaky Friday (feat. Chris Brown),Lil Dicky,1584709,35
173,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1581151,35
174,Africa,TOTO,1568305,35
175,Beautiful Crazy,Luke Combs,1568153,35
176,ocean eyes,Billie Eilish,1564602,35
177,raindrops (an angel cried),Ariana Grande,1557693,35
178,2002,Anne-Marie,1554247,35
179,Bed (feat. Ariana Grande),Nicki Minaj,1549412,35
180,the light is coming (feat. Nicki Minaj),Ariana Grande,1539231,35
181,LOVE. FEAT. ZACARI.,Kendrick Lamar,1538279,35
182,Plain Jane,A$AP Ferg,1537156,35
183,FRIENDS,Marshmello,1535478,35
184,Let You Down,NF,1533978,35
185,You Make It Easy,Jason Aldean,1529798,35
186,broken,lovelytheband,1517005,35
187,SKELETONS,Travis Scott,1514123,35
188,KOD,J. Cole,1511872,35
189,Speechless,Dan + Shay,1506202,35
190,Shape of You,Ed Sheeran,1504044,35
191,MotorSport,Migos,1502725,35
192,I Don't Wanna Do This Anymore,XXXTENTACION,1494471,35
193,Best Part (feat. Daniel Caesar),H.E.R.,1491736,35
194,Euphoria,BTS,1479490,35
195,Fr Fr (feat. Lil Skies),Wiz Khalifa,1470897,35
196,No Limit,G-Eazy,1468551,35
197,Connection,OneRepublic,1465340,35
198,Carry On,XXXTENTACION,1458856,35
199,Outside Today,YoungBoy Never Broke Again,1453741,35
200,Born To Be Yours,Kygo,1452144,35
1,Lucky You (feat. Joyner Lucas),Eminem,16130274,36
2,The Ringer,Eminem,13944284,36
3,SICKO MODE,Travis Scott,11118794,36
4,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,10603298,36
5,Greatest,Eminem,9812954,36
6,Lucid Dreams,Juice WRLD,9641186,36
7,Not Alike (feat. Royce Da 5'9),Eminem,9479444,36
8,In My Feelings,Drake,9134112,36
9,Fall,Eminem,8469028,36
10,Kamikaze,Eminem,8294185,36
11,Normal,Eminem,7420441,36
12,Nonstop,Drake,7083541,36
13,SAD!,XXXTENTACION,7012210,36
14,Stepping Stone,Eminem,6779265,36
15,Taste (feat. Offset),Tyga,6769737,36
16,Moonlight,XXXTENTACION,6542875,36
17,Eastside (with Halsey & Khalid),benny blanco,6367575,36
18,Happier,Marshmello,6295610,36
19,Paul - Skit,Paul Rosenberg,6191558,36
20,Better Now,Post Malone,5918752,36
21,Venom - Music From The Motion Picture,Eminem,5823698,36
22,Yes Indeed,Lil Baby,5706242,36
23,breathin,Ariana Grande,5557743,36
24,I Like It,Cardi B,5542219,36
25,God is a woman,Ariana Grande,5483992,36
26,Good Guy (feat. Jessie Reyez),Eminem,5461149,36
27,Em Calls Paul - Skit,Eminem,5415229,36
28,STARGAZING,Travis Scott,5309144,36
29,Nice Guy (with Jessie Reyez),Eminem,5261257,36
30,No Brainer,DJ Khaled,5242623,36
31,Girls Like You (feat. Cardi B),Maroon 5,5024413,36
32,Mo Bamba,Sheck Wes,4879549,36
33,Jocelyn Flores,XXXTENTACION,4471805,36
34,All Girls Are The Same,Juice WRLD,4358261,36
35,Promises (with Sam Smith),Calvin Harris,4314755,36
36,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,4265772,36
37,Lean Wit Me,Juice WRLD,4252745,36
38,Psycho (feat. Ty Dolla $ign),Post Malone,4229267,36
39,Be Alright,Dean Lewis,4148356,36
40,Fuck Love (feat. Trippie Redd),XXXTENTACION,4140284,36
41,God's Plan,Drake,4069777,36
42,Youngblood,5 Seconds of Summer,4019841,36
43,Nice For What,Drake,3966994,36
44,BEBE,6ix9ine,3958460,36
45,Wasted (feat. Lil Uzi Vert),Juice WRLD,3899316,36
46,YOSEMITE,Travis Scott,3864063,36
47,changes,XXXTENTACION,3762196,36
48,Taking A Walk,Trippie Redd,3688475,36
49,Body (feat. brando),Loud Luxury,3602441,36
50,Natural,Imagine Dragons,3568431,36
51,WORKIN ME,Quavo,3566004,36
52,rockstar (feat. 21 Savage),Post Malone,3539088,36
53,Look Alive (feat. Drake),BlocBoy JB,3370461,36
54,no tears left to cry,Ariana Grande,3295308,36
55,Beautiful (feat. Camila Cabello),Bazzi,3256493,36
56,Jackie Chan,Tiësto,3245491,36
57,I Fall Apart,Post Malone,3121937,36
58,Drew Barrymore,Bryce Vine,3088650,36
59,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,3071112,36
60,Happy Now,Zedd,2935807,36
61,Everybody Dies In Their Nightmares,XXXTENTACION,2923915,36
62,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,2832576,36
63,Te Boté - Remix,Nio Garcia,2722414,36
64,I'm Upset,Drake,2718184,36
65,Love Lies (with Normani),Khalid,2714982,36
66,High Hopes,Panic! At The Disco,2682634,36
67,Noticed,Lil Mosey,2648118,36
68,Mob Ties,Drake,2643168,36
69,Ric Flair Drip (& Metro Boomin),Offset,2629877,36
70,SWISH,Tyga,2615687,36
71,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,2547061,36
72,lovely (with Khalid),Billie Eilish,2543014,36
73,XO Tour Llif3,Lil Uzi Vert,2529153,36
74,Thunderclouds,Sia,2526849,36
75,Ball For Me (feat. Nicki Minaj),Post Malone,2504724,36
76,Plug Walk,Rich The Kid,2495308,36
77,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug,2453146,36
78,Hope,XXXTENTACION,2450422,36
79,Leave Me Alone,Flipp Dinero,2429770,36
80,BUTTERFLY EFFECT,Travis Scott,2404266,36
81,the remedy for a broken heart (why am I so in love),XXXTENTACION,2387244,36
82,Look At Me!,XXXTENTACION,2382128,36
83,Magic In The Hamptons (feat. Lil Yachty),Social House,2364425,36
84,sweetener,Ariana Grande,2363268,36
85,Vaina Loca,Ozuna,2359117,36
86,Ned Flanders (feat. A$AP Ferg),MadeinTYO,2349844,36
87,Rise,Jonas Blue,2332553,36
88,Nephew (feat. Lil Pump),Smokepurpp,2327129,36
89,OTW,Khalid,2312327,36
90,Lust,Lil Skies,2304523,36
91,Tie Me Down (with Elley Duhé),Gryffin,2272427,36
92,In My Mind,Dynoro,2265824,36
93,I Like Me Better,Lauv,2247383,36
94,Boo'd Up,Ella Mai,2231650,36
95,Mine,Bazzi,2230796,36
96,Candy Paint,Post Malone,2205804,36
97,Legends,Juice WRLD,2199376,36
98,WAKE UP,Travis Scott,2189346,36
99,CAN'T SAY,Travis Scott,2189155,36
100,Don’t Matter To Me (with Michael Jackson),Drake,2178529,36
101,8 Letters,Why Don't We,2172758,36
102,JAPAN,Famous Dex,2167148,36
103,I'm a Mess,Bebe Rexha,2165572,36
104,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2105341,36
105,Walk It Talk It,Migos,2091309,36
106,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,2074171,36
107,Congratulations,Post Malone,2073790,36
108,Barbie Dreams,Nicki Minaj,2030852,36
109,All Mine,Kanye West,2002902,36
110,CAROUSEL,Travis Scott,2002255,36
111,Narcos,Migos,1988665,36
112,Nowadays (feat. Landon Cube),Lil Skies,1983498,36
113,everytime,Ariana Grande,1977252,36
114,HUMBLE.,Kendrick Lamar,1974362,36
115,Champion (feat. Travis Scott),NAV,1970488,36
116,Life Goes On,Lil Baby,1967817,36
117,Trip,Ella Mai,1956284,36
118,goosebumps,Travis Scott,1944880,36
119,Shake It Up,Trippie Redd,1940652,36
120,Roll In Peace (feat. XXXTENTACION),Kodak Black,1932402,36
121,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,1926481,36
122,Shoota (feat. Lil Uzi Vert),Playboi Carti,1922278,36
123,One Kiss (with Dua Lipa),Calvin Harris,1922269,36
124,Call Out My Name,The Weeknd,1922095,36
125,No Rest,Lil Skies,1919615,36
126,Feels Like Summer,Childish Gambino,1910482,36
127,Simple,Florida Georgia Line,1908762,36
128,Red Roses (feat. Landon Cube),Lil Skies,1874348,36
129,The Middle,Zedd,1862946,36
130,PICK IT UP (feat. A$AP Rocky),Famous Dex,1849540,36
131,The Return,Logic,1825050,36
132,NO BYSTANDERS,Travis Scott,1824151,36
133,Thunder,Imagine Dragons,1800264,36
134,STOP TRYING TO BE GOD,Travis Scott,1799757,36
135,Bounce Out With That,YBN Nahmir,1798459,36
136,R.I.P. SCREW,Travis Scott,1771145,36
137,'Till I Collapse,Eminem,1763921,36
138,APESHIT,The Carters,1763238,36
139,Tequila,Dan + Shay,1756614,36
140,Heaven,Kane Brown,1749781,36
141,R.E.M,Ariana Grande,1749030,36
142,Havana (feat. Young Thug),Camila Cabello,1745362,36
143,Beautiful Crazy,Luke Combs,1737241,36
144,Young Dumb & Broke,Khalid,1736528,36
145,This Is America,Childish Gambino,1731019,36
146,Location,Khalid,1724695,36
147,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,1719924,36
148,Playinwitme (feat. Kehlani),KYLE,1719396,36
149,Stay,Post Malone,1712080,36
150,Believer,Imagine Dragons,1704419,36
151,Speechless,Dan + Shay,1694370,36
152,Stir Fry,Migos,1694166,36
153,Betrayed,Lil Xan,1692002,36
154,TATI,6ix9ine,1688572,36
155,Bigger Than You (feat. Drake & Quavo),2 Chainz,1683589,36
156,you should see me in a crown,Billie Eilish,1670042,36
157,Black & White,Juice WRLD,1667406,36
158,5% TINT,Travis Scott,1665560,36
159,Ocean (feat. Khalid),Martin Garrix,1663795,36
160,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,1661891,36
161,Bank Account,21 Savage,1656810,36
162,All The Stars (with SZA),Kendrick Lamar,1655575,36
163,Ring (feat. Kehlani),Cardi B,1645952,36
164,Solo (feat. Demi Lovato),Clean Bandit,1633848,36
165,NUMB,XXXTENTACION,1629971,36
166,Freaky Friday (feat. Chris Brown),Lil Dicky,1626953,36
167,Creeping (feat. Rich the Kid),Lil Skies,1626432,36
168,idontwannabeyouanymore,Billie Eilish,1613288,36
169,Africa,TOTO,1594983,36
170,Rich & Sad,Post Malone,1585922,36
171,1-800-273-8255,Logic,1585420,36
172,Dark Knight Dummo,Trippie Redd,1581848,36
173,My Blood,Twenty One Pilots,1577818,36
174,LOVE. FEAT. ZACARI.,Kendrick Lamar,1566462,36
175,IDOL,BTS,1556940,36
176,pete davidson,Ariana Grande,1548682,36
177,Bodak Yellow,Cardi B,1547498,36
178,Nevermind,Dennis Lloyd,1546185,36
179,goodnight n go,Ariana Grande,1540091,36
180,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1531444,36
181,Side Effects (feat. Emily Warren),The Chainsmokers,1528009,36
182,ocean eyes,Billie Eilish,1527499,36
183,Paranoid,Post Malone,1522911,36
184,HOUSTONFORNICATION,Travis Scott,1507555,36
185,Let You Down,NF,1506431,36
186,She Got the Best of Me,Luke Combs,1498918,36
187,Dance To This (feat. Ariana Grande),Troye Sivan,1496538,36
188,Summertime Magic,Childish Gambino,1496140,36
189,WHO? WHAT!,Travis Scott,1488427,36
190,Best Part (feat. Daniel Caesar),H.E.R.,1483303,36
191,I Don't Wanna Do This Anymore,XXXTENTACION,1480950,36
192,FRIENDS,Marshmello,1466018,36
193,Plain Jane,A$AP Ferg,1464496,36
194,Fr Fr (feat. Lil Skies),Wiz Khalifa,1463706,36
195,KOD,J. Cole,1454382,36
196,You Make It Easy,Jason Aldean,1452193,36
197,No Limit,G-Eazy,1448433,36
198,Outside Today,YoungBoy Never Broke Again,1447776,36
199,Shape of You,Ed Sheeran,1444077,36
200,NC-17,Travis Scott,1432241,36
1,I Love It (& Lil Pump),Kanye West,11068614,37
2,SICKO MODE,Travis Scott,10454886,37
3,Lucky You (feat. Joyner Lucas),Eminem,10393871,37
4,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,9539832,37
5,Lucid Dreams,Juice WRLD,9356078,37
6,In My Feelings,Drake,7978930,37
7,Nonstop,Drake,7211870,37
8,SAD!,XXXTENTACION,6983175,37
9,The Ringer,Eminem,6585647,37
10,Self Care,Mac Miller,6502948,37
11,Happier,Marshmello,6484136,37
12,Moonlight,XXXTENTACION,6471939,37
13,Taste (feat. Offset),Tyga,6259188,37
14,Eastside (with Halsey & Khalid),benny blanco,6222682,37
15,Better Now,Post Malone,5770579,37
16,Yes Indeed,Lil Baby,5730121,37
17,Mo Bamba,Sheck Wes,5474774,37
